name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Captain Munnerlyn,42,154,4.36363636363636,Career,,31.0,,,,,,1.0,,,5.0,0.0,,0.0,,,,,,,,captain-munnerlyn-1,,6.0,DB,0.0,,,,,,,,,,,2.0,,Career,96.0,5.0,South Carolina,127.0,1.0,,,,,0.0,39.0,7.8,,
Jerome Murphy,3,33,1.45454545454545,Career,,47.0,,,,,,,,,8.0,0.0,,,,,,,,,,jerome-murphy-1,,,DB,,,,,,,,,,,,0.5,,Career,144.0,6.0,South Florida,191.0,,,,,,,70.0,8.8,,
Eric Murray,7,54,2.07407407407407,Career,,50.0,,,,3.0,3.0,0.0,,Jun-00,2.0,0.0,,,,,24.0,,,,,eric-murray-1,,,DB,,,,,,,,,,,,1.0,,Career,142.0,7.0,Minnesota,192.0,,,199.0,,,0.0,5.0,2.5,,
Kai Nacua,2,16,2.0,Career,,48.0,,0.0,0.0,1.0,1.0,,,Jun-00,14.0,2.0,,0.0,,,12.0,,,,,kai-nacua-1,,12.0,DB,0.0,,,,,,,,,,,0.0,,Career,117.0,8.0,Brigham Young,165.0,2.0,,205.0,,,,246.0,17.6,,
Haruki Nakamura,10,69,2.31884057971015,Career,,90.0,,,,,,,,,7.0,0.0,,,,,,,,,,haruki-nakamura-1,,,DB,,,,,,,,,,,,2.5,,Career,147.0,9.0,Cincinnati,237.0,,,,,,,92.0,13.1,,
Keanu Neal,13,34,6.117647058823531,Career,,55.0,,0.0,0.0,2.0,1.0,1.0,,1-Jun,4.0,0.0,,0.0,0.0,,5.0,,,,,keanu-neal-1,,6.0,DB,0.0,,,,,,,,,,,2.0,,Career,79.0,4.5,Florida,134.0,1.0,,216.0,,,49.0,-5.0,-1.3,,
Sharrod Neasman,3,41,1.17073170731707,Career,,63.0,,,,1.0,0.0,,,Jun-00,5.0,0.0,,,,,7.0,,,,,sharrod-neasman-1,,,DB,,,,,,,,,,,,0.0,,Career,85.0,3.0,Florida Atlantic,148.0,,,198.0,,,,75.0,15.0,,
Reggie Nelson,81,181,7.160220994475139,,,31.0,,,,,,,,,7.0,1.0,,,,,,,,,,reggie-nelson-1,,6.0,DB,0.0,,,,,,,,,,,4.0,,Career,66.0,6.0,Florida,97.0,1.0,,,,,,76.0,10.9,,Career
Robert Nelson,1,20,0.8,2013,,13.0,,0.0,0.0,0.0,2.0,,14.0,11-May,2.0,1.0,,0.0,,,6.0,,,,,robert-nelson-1,,6.0,DB,0.0,,,,,,,,,,,0.0,,2013,44.0,0.0,Arizona State,57.0,1.0,,169.0,,,,55.0,27.5,,
Terence Newman,99,221,7.167420814479639,,,,,,,,,,,,10.0,0.0,,1.0,,,,,,,,terence-newman-1,,30.0,DB,3.0,,,,,,,,,,,,,Career,,,Kansas State,,5.0,,,,,,33.0,3.3,,Career
Donte Nicholson,1,16,1.0,,,,,,,,,,,,3.0,0.0,,,,,,,,,,donte-nicholson-1,,,DB,,,,,,,,,,,,,,Career,,,Oklahoma,,,,,,,,32.0,10.7,,Career
Donnie Nickey,9,123,1.17073170731707,,,,,,,,,,,,5.0,0.0,,,,,,,,,,donnie-nickey-1,1.0,,DB,,,,,,,1.0,0.0,28.0,28.0,0.0,,,Career,,,Ohio State,,,,,28.0,28.0,,90.0,18.0,,Career
Troy Nolan,5,38,2.1052631578947403,Career,,47.0,,,,,,1.0,,,10.0,4.0,,,,,,,,,,troy-nolan-1,,30.0,DB,,,,,,,,,,,,0.0,,Career,81.0,4.5,Arizona State,128.0,5.0,,,,,44.0,296.0,29.6,,
Deltha O'Neal,54,132,6.545454545454549,,-2.5,,1.0,,,,,,,,11.0,5.0,1.0,1.0,,2.0,,50.0,1.0,20.0,10.0,deltha-oneal-1,148.0,60.0,DB,1.0,199.0,2.0,319.0,11.0,29.0,119.0,1.0,595.0,5.0,3.0,,,Career,,,California,,10.0,,,914.0,6.2,,356.0,32.4,,Career
Isaiah Oliver,6,30,3.2,Career,,21.0,,0.0,0.0,1.0,0.0,,,1-Jun,3.0,0.0,,0.0,,,25.0,,,,,isaiah-oliver-1,,6.0,DB,1.0,,,,,,,,,,,0.0,,Career,61.0,0.0,Colorado,82.0,1.0,,195.0,,,,41.0,13.7,,
Paul Oliver,9,57,2.52631578947368,,,16.0,,,,,,,,,7.0,0.0,,,,,,,,,,paul-oliver-1,,,DB,,,,,,,,,,,,2.0,,Career,69.0,7.5,Georgia,85.0,,,,,,,88.0,12.6,,Career
Jarrad Page,20,74,4.32432432432432,,,19.0,,,,,,,,,9.0,2.0,,,,,,,,,,jarrad-page-1,1.0,12.0,DB,0.0,,,,,,1.0,0.0,38.0,38.0,0.0,1.0,,Career,53.0,7.0,UCLA,72.0,2.0,,,38.0,38.0,,116.0,12.9,,Career
Tyler Patmon,4,49,1.3061224489795902,Career,,42.0,,,,,,1.0,,,6.0,1.0,,,,,,,,,,tyler-patmon-1,,12.0,DB,,,,,,,,,,,,2.0,,Career,104.0,11.5,Kansas,146.0,2.0,,,,,28.0,104.0,17.3,,
Johnny Patrick,4,37,1.7297297297297298,Career,,35.0,,,,,,1.0,,,9.0,1.0,,0.0,,,,,,,,johnny-patrick-1,,18.0,DB,1.0,,,,,,,,,,,1.0,,Career,136.0,11.5,Louisville,171.0,3.0,,,,,21.0,102.0,11.3,,
Karl Paymah,7,74,1.5135135135135098,,,,,,,,,,,,3.0,0.0,,,,,,,,,,karl-paymah-1,,,DB,,,,,,,,,,,,,,Career,,,Washington State,,,,,,,,5.0,1.7,,Career
Kevin Payne,11,32,5.5,,5.0,49.0,1.0,,,,,,,,6.0,0.0,1.0,0.0,,2.0,,50.0,1.0,35.0,17.5,kevin-payne-1,379.0,72.0,DB,0.0,262.0,4.0,607.0,11.2,54.0,325.0,8.0,1234.0,3.8,12.0,1.0,,Career,135.0,7.0,Louisiana-Monroe,184.0,12.0,,,1841.0,4.9,,56.0,9.3,,Career
Charlie Peprah,12,74,2.59459459459459,,,15.0,,0.0,0.0,2.0,1.0,0.0,,,9.0,1.0,,0.0,0.0,,5.0,,,,,charlie-peprah-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,28.0,3.0,Alabama,43.0,1.0,0.0,,,,0.0,214.0,23.8,,Career
Brian Peters,4,51,1.2549019607843102,Career,,127.0,,,,3.0,1.0,,,,12.0,1.0,,,,,8.0,,,,,brian-peters-1,,6.0,DB,,,,,,,,,,,,1.0,,Career,174.0,13.0,Northwestern,301.0,1.0,,,,,,118.0,9.8,,
Marcus Peters,56,77,11.6363636363636,Career,,34.0,,0.0,0.0,1.0,2.0,,,Jun-00,11.0,1.0,,0.0,,,16.0,,,,,marcus-peters-1,,6.0,DB,0.0,,,,,,,,,,,1.0,,Career,95.0,9.5,Washington,129.0,1.0,,190.0,,,,72.0,6.5,,
Patrick Peterson,100,138,11.594202898550698,Career,,31.0,,,,,,1.0,,,7.0,1.0,,0.0,,,,,,,,patrick-peterson-1,,24.0,DB,2.0,,,,,,,,,,,0.0,,Career,104.0,3.0,LSU,135.0,4.0,,,,,0.0,171.0,24.4,,
Adrian Phillips,16,64,4.0,2010,,2.0,,,,0.0,0.0,,11.0,11-May,0.0,0.0,,,,,1.0,,,,,adrian-phillips-1,,,DB,,,,,,,,,,,,0.0,,2010,6.0,0.0,Texas,8.0,,,210.0,,,,0.0,,,
Jermaine Phillips,37,96,6.16666666666667,,,,,,,,,,,,5.0,1.0,,0.0,,,,,,,,jermaine-phillips-1,,12.0,DB,0.0,,,,,,,,,,,,,Career,,,Georgia,,2.0,,,,,,89.0,17.8,,Career
Kenny Phillips,17,59,4.61016949152542,Career,,70.0,,,,,,,,,7.0,0.0,,,,,,,,,,kenny-phillips-1,,,DB,,,,,,,,,,,,0.0,,Career,133.0,13.5,Miami (FL),203.0,,,,,,,14.0,2.0,,
Sabby Piscitelli,11,66,2.6666666666666696,,,38.0,,,,,,,,,15.0,1.0,,,,,,,,,,sabby-piscitelli-1,,6.0,DB,,,,,,,,,,,,1.0,,Career,86.0,6.0,Oregon State,124.0,1.0,,,,,,143.0,9.5,,Career
Lafayette Pitts,1,40,0.4,Career,,33.0,,,,1.0,1.0,,,11-May,4.0,0.0,,,,,16.0,,,,,lafayette-pitts-1,,,DB,,,,,,,,,,,,1.0,,Career,111.0,6.0,Pitt,144.0,,,195.0,,,,82.0,20.5,,
Eddie Pleasant,7,84,1.33333333333333,Career,,73.0,,,,1.0,1.0,0.0,,,4.0,0.0,,,,,4.0,,,,,eddie-pleasant-1,,,DB,,,,,,,,,,,,7.5,,Career,123.0,15.0,Oregon,196.0,,,,,,51.0,107.0,26.8,,
Troy Polamalu,115,158,11.645569620253198,,,,,,,,,,,,6.0,3.0,,,,,,,,,,troy-polamalu-1,,18.0,DB,0.0,,,,,,,,,,,,,Career,,,USC,,3.0,,,,,,192.0,32.0,,Career
Bernard Pollard,42,126,5.33333333333333,,,28.0,,,,,,,,,4.0,0.0,,,,,,,,,,bernard-pollard-1,,,DB,,,,,,,,,,,,0.0,,Career,64.0,1.5,Purdue,92.0,,,,,,,19.0,4.8,,Career
Brian Poole,14,61,3.67213114754098,Career,,46.0,,0.0,0.0,7.0,2.0,0.0,,10-May,6.0,1.0,,0.0,,,23.0,,,,,brian-poole-1,,6.0,DB,0.0,,,,,,,,,,,0.5,0.0,Career,74.0,6.5,Florida,120.0,1.0,0.0,211.0,,,0.0,116.0,19.3,,
Brodney Pool,31,100,4.96,,,,,,,,,,,,9.0,0.0,,,,,,,,,,brodney-pool-1,,,DB,,,,,,,,,,,,,,Career,,,Oklahoma,,,,,,,,121.0,13.4,,Career
Tracy Porter,35,98,5.71428571428571,Career,,34.0,,,,,,1.0,,,16.0,1.0,,0.0,,,,,,,,tracy-porter-1,,18.0,DB,1.0,,,,,,,,,,,1.0,,Career,156.0,5.5,Indiana,190.0,3.0,,,,,76.0,413.0,25.8,,
Hank Poteat,18,113,2.54867256637168,,,,,,,,,,,,10.0,0.0,,0.0,,,,,,,,hank-poteat-1,33.0,6.0,DB,1.0,,0.0,54.0,9.0,6.0,27.0,0.0,90.0,3.3,0.0,,,Career,,,Pitt,,1.0,,,144.0,4.4,,151.0,15.1,,Career
Jerraud Powers,33,100,5.28,Career,,39.0,,,,,,,,,6.0,0.0,,,,,,,,,,jerraud-powers-1,,,DB,,,,,,,,,,,,0.0,,Career,97.0,5.0,Auburn,136.0,,,,,,,35.0,5.8,,
Jordan Poyer,27,95,4.54736842105263,Career,,55.0,,,,1.0,1.0,,,,13.0,3.0,,0.0,,,16.0,,,,,jordan-poyer-1,,24.0,DB,1.0,,,,,,,,,,,3.0,,Career,98.0,7.0,Oregon State,153.0,4.0,,,,,,243.0,18.7,,
Shaun Prater,2,21,1.52380952380952,Career,,59.0,,0.0,0.0,4.0,2.0,0.0,,,7.0,2.0,,0.0,0.0,,11.0,,,,,shaun-prater-1,,12.0,DB,0.0,,,,,,,,,,,1.0,0.0,Career,112.0,1.5,Iowa,171.0,2.0,0.0,,,,0.0,173.0,24.7,,
Chris Prosinski,11,88,2.0,Career,,174.0,,0.0,0.0,2.0,1.0,1.0,,,5.0,0.0,,0.0,0.0,,7.0,,,,,chris-prosinski-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,199.0,3.5,Wyoming,373.0,1.0,0.0,,,,98.0,8.0,1.6,,
Jordan Pugh,4,44,1.45454545454545,Career,,123.0,,,,0.0,0.0,0.0,,,4.0,0.0,,,,,6.0,,,,,jordan-pugh-1,,,DB,,,,,,,,,,,,1.0,,Career,98.0,7.5,Texas A&M,221.0,,,,,,0.0,64.0,16.0,,
Glover Quin,62,159,6.238993710691821,Career,,61.0,,,,,,,,,7.0,0.0,,,,,,,,,,glover-quin-1,,,DB,,,,,,,,,,,,0.0,,Career,95.0,7.5,New Mexico,156.0,,,,,,,125.0,17.9,,
Bacarri Rambo,8,41,3.1219512195122006,Career,,76.0,,,,,,,,,16.0,3.0,,,,,,,,,,bacarri-rambo-1,,18.0,DB,0.0,,,,,,,,,,,1.0,,Career,159.0,7.0,Georgia,235.0,3.0,,,,,,293.0,18.3,,
Jalen Ramsey,40,60,10.6666666666667,Career,,59.0,,0.0,0.0,4.0,2.0,1.0,,1-Jun,3.0,0.0,,0.0,0.0,,22.0,,,,,jalen-ramsey-1,,6.0,DB,0.0,,,,,,,,,,,5.0,,Career,122.0,15.5,Florida State,181.0,1.0,,202.0,,,36.0,58.0,19.3,,
Damarious Randall,23,65,5.66153846153846,Career,,42.0,,0.0,0.0,4.0,1.0,,,11-May,6.0,2.0,,0.0,,,12.0,,,,,damarious-randall-1,,12.0,DB,0.0,,,,,,,,,,,1.0,,Career,135.0,15.0,Arizona State,177.0,2.0,,189.0,,,,179.0,29.8,,
Keiwan Ratliff,10,76,2.1052631578947403,,21.0,,1.0,,,,,2.0,,,12.0,3.0,0.0,0.0,,1.0,,100.0,0.0,21.0,21.0,keiwan-ratliff-1,,36.0,DB,0.0,276.4,,,,,,,,,,,,Career,,,Florida,,6.0,,,,,111.0,260.0,21.7,,Career
Mistral Raymond,4,32,2.0,Career,,32.0,,,,,,,,,2.0,0.0,,,,,,,,,,mistral-raymond-1,,,DB,,,,,,,,,,,,0.0,,Career,64.0,6.5,South Florida,96.0,,,,,,,13.0,6.5,,
Keith Reaser,2,30,1.06666666666667,Career,,50.0,,0.0,0.0,0.0,0.0,1.0,,Jun-00,5.0,0.0,,0.0,,,11.0,,,,,keith-reaser-1,,6.0,DB,0.0,,,,,,,,,,,0.0,,Career,104.0,7.0,Florida Atlantic,154.0,1.0,,190.0,,,9.0,66.0,13.2,,
Will Redmond,2,18,1.77777777777778,Career,,30.0,,,,0.0,0.0,,,Jun-00,5.0,0.0,,,,,8.0,,,,,will-redmond-1,,,DB,,,,,,,,,,,,0.0,,Career,69.0,5.5,Mississippi State,99.0,,,186.0,,,,43.0,8.6,,
Ed Reed,136,174,12.5057471264368,,,,,,,,,,,,21.0,4.0,,0.0,,,,,,,,ed-reed-1,,24.0,DB,0.0,,,,,,,,,,,,,Career,,,Miami (FL),,4.0,,,,,,389.0,18.5,,Career
Jacques Reeves,17,90,3.0222222222222204,,,,,,,,,1.0,,,7.0,0.0,,,,,,,,,,jacques-reeves-1,,6.0,DB,,,,,,,,,,,,,,Career,,,Purdue,,1.0,,,,,25.0,23.0,3.3,,Career
Eric Reid,37,99,5.979797979797981,Career,,90.0,,,,2.0,1.0,,,,6.0,0.0,,,,,4.0,,,,,eric-reid-1,,,DB,,,,,,,,,,,,0.0,,Career,109.0,4.5,LSU,199.0,,,,,,,104.0,17.3,,
Chris Reis,3,46,1.0434782608695699,,,27.0,,,,,,,,,3.0,1.0,,,,,,,,,,chris-reis-1,1.0,6.0,DB,,,,,,,1.0,0.0,4.0,4.0,0.0,0.5,,Career,57.0,6.5,Georgia Tech,84.0,1.0,,,4.0,4.0,,92.0,30.7,,Career
Darrelle Revis,106,145,11.6965517241379,,,14.0,,,,,,,,,8.0,2.0,,,,,,,,,,darrelle-revis-1,,24.0,DB,2.0,,,,,,,,,,,0.0,,Career,66.0,5.0,Pitt,80.0,4.0,,,,,,88.0,11.0,,Career
Kerry Rhodes,56,118,7.593220338983049,,,,,,,,,1.0,,,11.0,2.0,,,,,,,,,,kerry-rhodes-1,,18.0,DB,0.0,,,,,,,,,,,,,Career,,,Louisville,,3.0,,,,,40.0,106.0,9.6,,Career
Xavier Rhodes,46,104,7.076923076923079,Career,,28.0,,,,,,,,,8.0,0.0,,,,,,,,,,xavier-rhodes-1,,,DB,,,,,,,,,,,,2.0,,Career,112.0,7.0,Florida State,140.0,,,,,,,54.0,6.8,,
Mike Richardson,2,22,1.45454545454545,,,37.0,,,,,,,,,8.0,0.0,,,,,,,,,,mike-richardson-1,,,DB,,,,,,,,,,,,3.0,,Career,84.0,11.5,Notre Dame,121.0,,,,,,,69.0,8.6,,Career
Sean Richardson,1,30,0.5333333333333329,Career,,108.0,,0.0,0.0,1.0,0.0,1.0,,,1.0,0.0,,0.0,0.0,,7.0,,,,,sean-richardson-1,,6.0,DB,0.0,,,,,,,,,,,3.5,0.0,Career,149.0,18.0,Vanderbilt,257.0,1.0,0.0,,,,0.0,11.0,11.0,,
Curtis Riley,8,43,2.97674418604651,Career,,24.0,,,,2.0,1.0,,,Jun-00,1.0,0.0,,,,,15.0,,,,,curtis-riley-1,,,DB,,,,,,,,,,,,1.0,,Career,74.0,9.0,Fresno State,98.0,,,190.0,,,,22.0,22.0,,
Darryl Roberts,11,56,3.14285714285714,Career,,64.0,,,,1.0,0.0,,,11-May,5.0,0.0,,,,,32.0,,,,,darryl-roberts-1,,,DB,,,,,,,,,,,,1.0,,Career,122.0,10.5,Marshall,186.0,,,177.0,,,,41.0,8.2,,
Marcus Roberson,3,32,1.5,Career,,10.0,,,,0.0,1.0,,,Jun-00,3.0,0.0,,,,,5.0,,,,,marcus-roberson-1,,,DB,,,,,,,,,,,,1.0,,Career,46.0,1.5,Florida,56.0,,,195.0,,,,31.0,10.3,,
Dunta Robinson,46,139,5.294964028776981,,,,,,,,,,,,5.0,1.0,,,,,,,,,,dunta-robinson-1,,6.0,DB,0.0,,,,,,,,,,,,,Career,,,South Carolina,,1.0,,,,,,92.0,18.4,,Career
Josh Robinson,12,93,2.06451612903226,Career,,38.0,,,,,,1.0,,,10.0,2.0,,0.0,,,,,,,,josh-robinson-1,,18.0,DB,0.0,,,,,,,,,,,0.0,,Career,138.0,1.5,UCF,176.0,3.0,,,,,56.0,147.0,14.7,,
Patrick Robinson,26,111,3.7477477477477503,Career,,35.0,,,,,,,,,7.0,0.0,,,,,,,,,,patrick-robinson-1,,,DB,,,,,,,,,,,,0.0,,Career,82.0,7.0,Florida State,117.0,,,,,,,87.0,12.4,,
Rashard Robinson,8,38,3.36842105263158,Career,,12.0,,,,0.0,0.0,,,3-Jun,1.0,0.0,,,,,3.0,,,,,rashard-robinson-1,,,DB,,,,,,,,,,,,0.0,,Career,18.0,1.5,LSU,30.0,,,177.0,,,,0.0,0.0,,
Ramzee Robinson,1,26,0.615384615384615,,,22.0,,,,,,,,,4.0,1.0,,0.0,,,,,,,,ramzee-robinson-1,,6.0,DB,,,,,,,,,,,,0.0,,Career,56.0,1.5,Alabama,78.0,1.0,,,,,,96.0,24.0,,Career
Carlos Rogers,58,133,6.9774436090225604,,,,,,,,,,,,7.0,1.0,,0.0,,,,,,,,carlos-rogers-1,,6.0,DB,,,,,,,,,,,,,,Career,,,Auburn,,1.0,,,,,,101.0,14.4,,Career
Justin Rogers,4,43,1.48837209302326,Career,,61.0,,,,3.0,4.0,,,11-May,6.0,0.0,,,,,17.0,,,,,justin-rogers-2,,,DB,,,,,,,,,,,,0.0,,Career,119.0,4.0,UTEP,180.0,,,195.0,,,,26.0,4.3,,
Antrel Rolle,65,155,6.709677419354839,,,,,,,,,,,,5.0,1.0,,,,,,,,,,antrel-rolle-1,,12.0,DB,1.0,,,,,,,,,,,,,Career,,,Miami (FL),,2.0,,,,,,73.0,14.6,,Career
Quinten Rollins,7,33,3.39393939393939,Career,,19.0,,0.0,0.0,1.0,0.0,,,Jun-00,7.0,1.0,,0.0,,,9.0,,,,,quinten-rollins-1,,6.0,DB,0.0,,,,,,,,,,,0.0,,Career,53.0,4.0,Miami (OH),72.0,1.0,,203.0,,,,35.0,5.0,,
Aaron Ross,23,83,4.43373493975904,,,31.0,,,,,,1.0,,,10.0,0.0,,0.0,,,,,,,,aaron-ross-1,,24.0,DB,3.0,,,,,,,,,,,1.0,,Career,72.0,4.0,Texas,103.0,4.0,,,,,3.0,111.0,11.1,,Career
Allen Rossum,23,157,2.3439490445859903,,,,,,,,,,,,7.0,3.0,,3.0,,,,,,,,allen-rossum-1,1.0,54.0,DB,3.0,,,,,,1.0,0.0,4.0,4.0,0.0,,,Career,,,Notre Dame,,9.0,,,4.0,4.0,,151.0,21.6,,Career
Stanford Routt,24,119,3.22689075630252,,,,,,,,,,,,7.0,0.0,,,,,,,,,,stanford-routt-1,,,DB,,,,,,,,,,,,,,Career,,,Houston,,,,,,,,96.0,13.7,,Career
Eric Rowe,11,53,3.3207547169811296,Career,,103.0,,0.0,0.0,0.0,2.0,,,1-Jun,3.0,1.0,,0.0,,,28.0,,,,,eric-rowe-1,,6.0,DB,0.0,,,,,,,,,,,1.5,,Career,158.0,7.0,Utah,261.0,1.0,,201.0,,,,18.0,6.0,,
T.J. Rushing,3,35,1.37142857142857,,,11.0,,,,,,,,,4.0,0.0,,3.0,,,,,,,,tj-rushing-1,,18.0,DB,0.0,,,,,,,,,,,0.0,,Career,37.0,0.5,Stanford,48.0,3.0,,,,,,96.0,24.0,,Career
Brian Russell,38,120,5.06666666666667,,5.7,,142.0,,,,,,,,1.0,0.0,7.0,,,272.0,,52.2,10.0,1653.0,6.1,brian-russell-1,91.0,30.0,DB,,110.2,0.0,2.0,2.0,1.0,90.0,5.0,221.0,2.5,5.0,,,Career,,,San Diego State,,5.0,,,223.0,2.5,,17.0,17.0,,Career
Kevin Rutland,4,27,2.3703703703703702,Career,,27.0,,,,0.0,0.0,0.0,,,6.0,0.0,,,,,0.0,,,,,kevin-rutland-1,,,DB,,,,,,,,,,,,5.0,,Career,93.0,6.0,Missouri,120.0,,,,,,0.0,76.0,12.7,,
Logan Ryan,36,109,5.284403669724769,Career,,59.0,,0.0,0.0,0.0,0.0,0.0,,,7.0,1.0,,0.0,0.0,,1.0,,,,,logan-ryan-1,,6.0,DB,0.0,,,,,,,,,,,0.5,0.0,Career,111.0,11.5,Rutgers,170.0,1.0,0.0,,,,0.0,73.0,10.4,,
Nate Salley,2,24,1.33333333333333,,,16.0,,,,,,,,,3.0,0.0,,,,,,,,,,nate-salley-1,,,DB,,,,,,,,,,,,0.0,,Career,27.0,1.5,Ohio State,43.0,,,,,,,0.0,0.0,,Career
Asante Samuel,86,157,8.76433121019108,,,,,,,,,,,,8.0,0.0,,,,,,,,,,asante-samuel-1,,,DB,,,,,,,,,,,,,,Career,,,UCF,,,,,,,,71.0,8.9,,Career
Bob Sanders,34,50,10.88,,,,,,,,,1.0,,,7.0,0.0,,,,,,,,,,bob-sanders-1,,6.0,DB,,,,,,,,,,,,,,Career,,,Iowa,,1.0,,,,,3.0,39.0,5.6,,Career
James Sanders,29,114,4.07017543859649,,,,,,,,,,,,7.0,0.0,,,,,,,,,,james-sanders-1,1.0,,DB,,,,,,,1.0,0.0,4.0,4.0,0.0,,,Career,,,Fresno State,,,,,4.0,4.0,,85.0,12.1,,Career
Jamarca Sanford,19,95,3.2,Career,,109.0,,,,2.0,0.0,0.0,,,0.0,0.0,,,,,3.0,,,,,jamarca-sanford-1,2.0,,DB,,,0.0,0.0,,0.0,2.0,0.0,8.0,4.0,0.0,2.0,,Career,178.0,16.0,Ole Miss,287.0,,,,8.0,4.0,0.0,0.0,,,
Benny Sapp,16,110,2.32727272727273,,,,,,,,,,,,3.0,0.0,,,,,,,,,,benny-sapp-1,,,DB,,,,,,,,,,,,,,Career,,,Iowa,,,,,,,,0.0,0.0,,Career
Tyler Sash,1,23,0.695652173913043,Career,,108.0,,,,,,,,,13.0,1.0,,,,,,,,,,tyler-sash-1,,6.0,DB,0.0,,,,,,,,,,,1.0,,Career,109.0,11.5,Iowa,217.0,1.0,,,,,,392.0,30.2,,
Orlando Scandrick,32,143,3.5804195804195804,Career,,43.0,,,,,,1.0,,,4.0,1.0,,0.0,,,,,,,,orlando-scandrick-1,,12.0,DB,0.0,,,,,,,,,,,3.5,,Career,109.0,12.5,Boise State,152.0,2.0,,,,,0.0,117.0,29.3,,
Stuart Schweigert,16,69,3.71014492753623,,,,,,,,,,,,17.0,0.0,,,,,,,,,,stuart-schweigert-1,,,DB,,,,,,,,,,,,,,Career,,,Purdue,,,,,,,,176.0,10.4,,Career
Bryan Scott,35,143,3.91608391608392,,,,,,,,1.0,0.0,,,6.0,0.0,,,,,,,,,,bryan-scott-1,,,DB,,,,,,,,,,,,,,Career,,,Penn State,,,,,,,2.0,61.0,10.2,,Career
Da'Norris Searcy,28,109,4.11009174311927,Career,,25.0,,,,,,,,,5.0,1.0,,0.0,,,,,,,,danorris-searcy-1,,12.0,DB,1.0,,,,,,,,,,,0.0,,Career,47.0,3.0,North Carolina,72.0,2.0,,,,,,53.0,10.6,,
Mike Sellers,10,174,0.919540229885057,Career,,14.0,,,,1.0,0.0,0.0,,,0.0,0.0,,,,,3.0,,,,,mike-sellers-2,,,DB,,,,,,,,,,,,2.0,,Career,28.0,3.0,Hawaii,42.0,,,,,,0.0,0.0,,,
Andrew Sendejo,26,110,3.78181818181818,Career,,102.0,,,,,,,,,9.0,2.0,,0.0,,,,,,,,andrew-sendejo-1,,12.0,DB,0.0,,,,,,,,,,,2.0,,Career,216.0,17.5,Rice,318.0,2.0,,,,,,147.0,16.3,,
Coty Sensabaugh,22,107,3.2897196261682202,Career,,31.0,,,,0.0,0.0,,,,4.0,0.0,,,,,14.0,,,,,coty-sensabaugh-1,,,DB,,,,,,,,,,,,0.0,,Career,66.0,2.0,Clemson,97.0,,,,,,,11.0,2.8,,
Gerald Sensabaugh,35,112,5.0,,,,,,,,,,,,1.0,0.0,,,,,,,,,,gerald-sensabaugh-1,,,DB,,,,,,,,,,,,,,Career,,,North Carolina,,,,,,,,0.0,0.0,,Career
Josh Shaw,7,55,2.0363636363636397,Career,,24.0,,,,0.0,0.0,0.0,,1-Jun,2.0,0.0,,,,,1.0,,,,,josh-shaw-3,,,DB,,,,,,,,,,,,0.0,,Career,28.0,3.0,Overall,52.0,,,200.0,,,0.0,14.0,7.0,,
Lito Sheppard,50,126,6.34920634920635,,,,,,,,,,,,8.0,1.0,,0.0,,,,,,,,lito-sheppard-1,,18.0,DB,2.0,,,,,,,,,,,,,Career,,,Florida,,3.0,,,,,,186.0,23.3,,Career
Marcus Sherels,14,128,1.75,Career,,27.0,,,,,,1.0,,,4.0,0.0,,0.0,,,,,,,,marcus-sherels-1,,12.0,DB,0.0,,,,,,,,,,,0.0,,Career,79.0,1.5,Minnesota,106.0,2.0,,,,,88.0,58.0,14.5,,
Richard Sherman,104,134,12.4179104477612,Career,,33.0,,,,,,,,,6.0,1.0,,0.0,,,,,,,,richard-sherman-1,,60.0,DB,2.0,,,,,,,,,,,0.0,,Career,80.0,1.0,Stanford,113.0,10.0,,,,,,82.0,13.7,,
Sam Shields,29,96,4.83333333333333,Career,,15.0,,,,,,,,,0.0,0.0,,0.0,,,,,,,,sam-shields-1,,42.0,DB,,,,,,,,,,,,0.0,,Career,36.0,1.0,Miami (FL),51.0,7.0,,,,,,0.0,,,
Jamie Silva,2,25,1.28,Career,,90.0,,,,,,1.0,,,14.0,1.0,,,,,,,,,,jamie-silva-1,,12.0,DB,0.0,,,,,,,,,,,3.5,,Career,179.0,15.0,Boston College,269.0,2.0,,,,,51.0,148.0,10.6,,
